DatasetId;SiteId;SampleId;OriginalDiatomSampleId;TaxonId;Abun
SWAP;SWAP17.2;SWAP010;17.21;EU015A;2
SWAP;SWAP17.2;SWAP010;17.21;EU020A;8
SWAP;SWAP17.2;SWAP010;17.21;EU028A;5
SWAP;SWAP17.2;SWAP010;17.21;EU032A;2
SWAP;SWAP17.2;SWAP010;17.21;EU047A;32
SWAP;SWAP17.2;SWAP010;17.21;EU048A;24
SWAP;SWAP17.2;SWAP010;17.21;FR005D;4
SWAP;SWAP17.2;SWAP010;17.21;FR015A;3
SWAP;SWAP17.2;SWAP010;17.21;FR9991;1
SWAP;SWAP17.2;SWAP010;17.21;FU002B;61
SWAP;SWAP17.2;SWAP010;17.21;GO9999;5
SWAP;SWAP17.2;SWAP010;17.21;NA006A;2
SWAP;SWAP17.2;SWAP010;17.21;NA032A;4
SWAP;SWAP17.2;SWAP010;17.21;NA038A;1
SWAP;SWAP17.2;SWAP010;17.21;NA156A;55
SWAP;SWAP17.2;SWAP010;17.21;NA167A;3
SWAP;SWAP17.2;SWAP010;17.21;NE003B;2
SWAP;SWAP17.2;SWAP010;17.21;NE027A;1
SWAP;SWAP17.2;SWAP010;17.21;NI009A;2
SWAP;SWAP17.2;SWAP010;17.21;NI021A;2
SWAP;SWAP17.2;SWAP010;17.21;PE002A;10
SWAP;SWAP17.2;SWAP010;17.21;PI003A;5
SWAP;SWAP17.2;SWAP010;17.21;PI005A;13
SWAP;SWAP17.2;SWAP010;17.21;PI011A;5
SWAP;SWAP17.2;SWAP010;17.21;PI157A;1
SWAP;SWAP17.2;SWAP010;17.21;RH003A;2
SWAP;SWAP17.2;SWAP010;17.21;RH006B;2
SWAP;SWAP17.2;SWAP010;17.21;SA001A;2
SWAP;SWAP17.2;SWAP010;17.21;SA006A;2
SWAP;SWAP17.2;SWAP010;17.21;SE001A;5
SWAP;SWAP17.2;SWAP010;17.21;SP002A;4
SWAP;SWAP17.2;SWAP010;17.21;SU005A;21
SWAP;SWAP17.2;SWAP010;17.21;SU9999;2
SWAP;SWAP17.2;SWAP010;17.21;SY013A;2
SWAP;SWAP17.2;SWAP010;17.21;TA001A;14
SWAP;SWAP17.2;SWAP010;17.21;TA004A;13
SWAP;SWAP17.2;SWAP010;17.21;UN9999;61
SWAP;SWAP18.1;SWAP011;18.11;AC013A;9
SWAP;SWAP18.1;SWAP011;18.11;AC014C;59
SWAP;SWAP18.1;SWAP011;18.11;AC016B;2
SWAP;SWAP18.1;SWAP011;18.11;AC019A;2
SWAP;SWAP18.1;SWAP011;18.11;AC022A;81
SWAP;SWAP18.1;SWAP011;18.11;AC029A;48
SWAP;SWAP18.1;SWAP011;18.11;AC031A;1
SWAP;SWAP18.1;SWAP011;18.11;AC044A;45
SWAP;SWAP18.1;SWAP011;18.11;AM001A;1
SWAP;SWAP18.1;SWAP011;18.11;AM003A;1
SWAP;SWAP18.1;SWAP011;18.11;AU005A;1
SWAP;SWAP18.1;SWAP011;18.11;BR001A;9
SWAP;SWAP18.1;SWAP011;18.11;BR006A;17
SWAP;SWAP18.1;SWAP011;18.11;CM010A;9
SWAP;SWAP18.1;SWAP011;18.11;CM017A;8
SWAP;SWAP18.1;SWAP011;18.11;CY9991;31
SWAP;SWAP18.1;SWAP011;18.11;CY9999;5
SWAP;SWAP18.1;SWAP011;18.11;EU002A;1
SWAP;SWAP18.1;SWAP011;18.11;EU004A;10
SWAP;SWAP18.1;SWAP011;18.11;EU009A;18
SWAP;SWAP18.1;SWAP011;18.11;EU020A;1
SWAP;SWAP18.1;SWAP011;18.11;EU021A;3
SWAP;SWAP18.1;SWAP011;18.11;EU042A;1
SWAP;SWAP18.1;SWAP011;18.11;EU047A;20
SWAP;SWAP18.1;SWAP011;18.11;EU048A;3
SWAP;SWAP18.1;SWAP011;18.11;EU051A;1
SWAP;SWAP18.1;SWAP011;18.11;FR001A;2
SWAP;SWAP18.1;SWAP011;18.11;FR007A;29
SWAP;SWAP18.1;SWAP011;18.11;FR9999;3
SWAP;SWAP18.1;SWAP011;18.11;FU002A;4
SWAP;SWAP18.1;SWAP011;18.11;FU002B;19
SWAP;SWAP18.1;SWAP011;18.11;GO003A;3
SWAP;SWAP18.1;SWAP011;18.11;MR001A;1
SWAP;SWAP18.1;SWAP011;18.11;NA006A;14
SWAP;SWAP18.1;SWAP011;18.11;NA032A;4
SWAP;SWAP18.1;SWAP011;18.11;NA036A;2
SWAP;SWAP18.1;SWAP011;18.11;NA044A;3
SWAP;SWAP18.1;SWAP011;18.11;NA076A;2
SWAP;SWAP18.1;SWAP011;18.11;NA129A;31
SWAP;SWAP18.1;SWAP011;18.11;NA167A;2
SWAP;SWAP18.1;SWAP011;18.11;NA169A;2
SWAP;SWAP18.1;SWAP011;18.11;NA429A;1
SWAP;SWAP18.1;SWAP011;18.11;NA9999;1
SWAP;SWAP18.1;SWAP011;18.11;NE003B;1
SWAP;SWAP18.1;SWAP011;18.11;NE012A;3
SWAP;SWAP18.1;SWAP011;18.11;NI002A;2
SWAP;SWAP18.1;SWAP011;18.11;PE002A;1
SWAP;SWAP18.1;SWAP011;18.11;PI018A;1
SWAP;SWAP18.1;SWAP011;18.11;PI018B;12
SWAP;SWAP18.1;SWAP011;18.11;SA001A;3
SWAP;SWAP18.1;SWAP011;18.11;SU006A;1
SWAP;SWAP18.1;SWAP011;18.11;SU9999;3
SWAP;SWAP18.1;SWAP011;18.11;TA001A;18
SWAP;SWAP18.1;SWAP011;18.11;UN9999;44
SWAP;SWAP18;SWAP012;181;AC013A;68
SWAP;SWAP18;SWAP012;181;AC022A;7
SWAP;SWAP18;SWAP012;181;AC9999;11
SWAP;SWAP18;SWAP012;181;BR001A;81
SWAP;SWAP18;SWAP012;181;BR002A;1
SWAP;SWAP18;SWAP012;181;BR006A;21
SWAP;SWAP18;SWAP012;181;CM010A;3
SWAP;SWAP18;SWAP012;181;CM015A;13
SWAP;SWAP18;SWAP012;181;CM017A;2
SWAP;SWAP18;SWAP012;181;CM031A;2
SWAP;SWAP18;SWAP012;181;CM048A;13
SWAP;SWAP18;SWAP012;181;CM9999;8
SWAP;SWAP18;SWAP012;181;CY9991;43
SWAP;SWAP18;SWAP012;181;EU002B;1
SWAP;SWAP18;SWAP012;181;EU009A;4
SWAP;SWAP18;SWAP012;181;EU013A;7
SWAP;SWAP18;SWAP012;181;EU014A;1
SWAP;SWAP18;SWAP012;181;EU015A;1
SWAP;SWAP18;SWAP012;181;EU016A;1
SWAP;SWAP18;SWAP012;181;EU032A;1
SWAP;SWAP18;SWAP012;181;EU047A;3
SWAP;SWAP18;SWAP012;181;EU048A;5
SWAP;SWAP18;SWAP012;181;EU9999;43
SWAP;SWAP18;SWAP012;181;FR007A;5
SWAP;SWAP18;SWAP012;181;FU002A;12
SWAP;SWAP18;SWAP012;181;FU002B;40
SWAP;SWAP18;SWAP012;181;FU002F;1
SWAP;SWAP18;SWAP012;181;GO006A;1
SWAP;SWAP18;SWAP012;181;NA003A;8
SWAP;SWAP18;SWAP012;181;NA006A;2
SWAP;SWAP18;SWAP012;181;NA032A;2
SWAP;SWAP18;SWAP012;181;NA033A;8
SWAP;SWAP18;SWAP012;181;NA071A;1
SWAP;SWAP18;SWAP012;181;NA142A;1
SWAP;SWAP18;SWAP012;181;NA156A;1
SWAP;SWAP18;SWAP012;181;NA9999;1
SWAP;SWAP18;SWAP012;181;NI9999;1
SWAP;SWAP18;SWAP012;181;PE002A;16
SWAP;SWAP18;SWAP012;181;PI007A;1
SWAP;SWAP18;SWAP012;181;PI011A;3
SWAP;SWAP18;SWAP012;181;PI018A;1
SWAP;SWAP18;SWAP012;181;PI056A;1
SWAP;SWAP18;SWAP012;181;PI9999;3
SWAP;SWAP18;SWAP012;181;SA001A;2
SWAP;SWAP18;SWAP012;181;SP002A;2
SWAP;SWAP18;SWAP012;181;SU070A;1
SWAP;SWAP18;SWAP012;181;TA001A;39
SWAP;SWAP18;SWAP012;181;UN9999;7
SWAP;SWAP19.2;SWAP013;19.21;AC013A;3
SWAP;SWAP19.2;SWAP013;19.21;AC014C;8
SWAP;SWAP19.2;SWAP013;19.21;AC017A;7
SWAP;SWAP19.2;SWAP013;19.21;AC019A;11
SWAP;SWAP19.2;SWAP013;19.21;AC022A;20
SWAP;SWAP19.2;SWAP013;19.21;AC029A;3
SWAP;SWAP19.2;SWAP013;19.21;AC044A;22
SWAP;SWAP19.2;SWAP013;19.21;AC9999;1
SWAP;SWAP19.2;SWAP013;19.21;AU004A;3
SWAP;SWAP19.2;SWAP013;19.21;AU005A;25
SWAP;SWAP19.2;SWAP013;19.21;AU005E;23
SWAP;SWAP19.2;SWAP013;19.21;AU9999;3
SWAP;SWAP19.2;SWAP013;19.21;BR001A;4
SWAP;SWAP19.2;SWAP013;19.21;BR006A;6
SWAP;SWAP19.2;SWAP013;19.21;CM010A;25
SWAP;SWAP19.2;SWAP013;19.21;CM017A;1
SWAP;SWAP19.2;SWAP013;19.21;CM031C;1
SWAP;SWAP19.2;SWAP013;19.21;CM048A;8
SWAP;SWAP19.2;SWAP013;19.21;CM9999;3
SWAP;SWAP19.2;SWAP013;19.21;CY9991;97
SWAP;SWAP19.2;SWAP013;19.21;EU002B;1
SWAP;SWAP19.2;SWAP013;19.21;EU008A;2
SWAP;SWAP19.2;SWAP013;19.21;EU009A;3
SWAP;SWAP19.2;SWAP013;19.21;FR002C;2
SWAP;SWAP19.2;SWAP013;19.21;FU002A;4
SWAP;SWAP19.2;SWAP013;19.21;FU002B;38
SWAP;SWAP19.2;SWAP013;19.21;GO004A;2
SWAP;SWAP19.2;SWAP013;19.21;NA015A;8
SWAP;SWAP19.2;SWAP013;19.21;NA032A;4
SWAP;SWAP19.2;SWAP013;19.21;NA043A;2
SWAP;SWAP19.2;SWAP013;19.21;NA044A;27
SWAP;SWAP19.2;SWAP013;19.21;NA112D;20
SWAP;SWAP19.2;SWAP013;19.21;NA129A;42
SWAP;SWAP19.2;SWAP013;19.21;NA135A;1
SWAP;SWAP19.2;SWAP013;19.21;NA136A;1
SWAP;SWAP19.2;SWAP013;19.21;NA167A;6
SWAP;SWAP19.2;SWAP013;19.21;NA316A;1
SWAP;SWAP19.2;SWAP013;19.21;NA9999;69
SWAP;SWAP19.2;SWAP013;19.21;NE023A;7
SWAP;SWAP19.2;SWAP013;19.21;NI152A;9
SWAP;SWAP19.2;SWAP013;19.21;PE002A;2
SWAP;SWAP19.2;SWAP013;19.21;PI016A;10
SWAP;SWAP19.2;SWAP013;19.21;PI164A;21
SWAP;SWAP19.2;SWAP013;19.21;PI9999;2
SWAP;SWAP19.2;SWAP013;19.21;SA001A;13
SWAP;SWAP19.2;SWAP013;19.21;SA042A;1
SWAP;SWAP19.2;SWAP013;19.21;SU006A;3
SWAP;SWAP19.2;SWAP013;19.21;TA001A;6
SWAP;SWAP19.2;SWAP013;19.21;UN9999;28
SWAP;SWAP2.1;SWAP014;2.11;AC013A;6
SWAP;SWAP2.1;SWAP014;2.11;AC014C;16
SWAP;SWAP2.1;SWAP014;2.11;AC017A;1
SWAP;SWAP2.1;SWAP014;2.11;AC019A;1
SWAP;SWAP2.1;SWAP014;2.11;AC022A;43
SWAP;SWAP2.1;SWAP014;2.11;AC044A;11
SWAP;SWAP2.1;SWAP014;2.11;AT001A;1
SWAP;SWAP2.1;SWAP014;2.11;AU9999;10
SWAP;SWAP2.1;SWAP014;2.11;BR001A;10
SWAP;SWAP2.1;SWAP014;2.11;BR003A;28
SWAP;SWAP2.1;SWAP014;2.11;BR004A;2
SWAP;SWAP2.1;SWAP014;2.11;BR006A;39
SWAP;SWAP2.1;SWAP014;2.11;CM010A;1
SWAP;SWAP2.1;SWAP014;2.11;CM017A;3
SWAP;SWAP2.1;SWAP014;2.11;CM031A;6
SWAP;SWAP2.1;SWAP014;2.11;CY9991;34
SWAP;SWAP2.1;SWAP014;2.11;EU002B;1
SWAP;SWAP2.1;SWAP014;2.11;EU003A;1
SWAP;SWAP2.1;SWAP014;2.11;EU004A;13
SWAP;SWAP2.1;SWAP014;2.11;EU009A;31
SWAP;SWAP2.1;SWAP014;2.11;EU014A;1
SWAP;SWAP2.1;SWAP014;2.11;EU015A;1
SWAP;SWAP2.1;SWAP014;2.11;EU020A;1
SWAP;SWAP2.1;SWAP014;2.11;EU032A;1
SWAP;SWAP2.1;SWAP014;2.11;EU047A;44
SWAP;SWAP2.1;SWAP014;2.11;EU048A;21
SWAP;SWAP2.1;SWAP014;2.11;EU051A;4
SWAP;SWAP2.1;SWAP014;2.11;EU9999;2
SWAP;SWAP2.1;SWAP014;2.11;FR005D;6
SWAP;SWAP2.1;SWAP014;2.11;FR007A;1
SWAP;SWAP2.1;SWAP014;2.11;FR015A;1
SWAP;SWAP2.1;SWAP014;2.11;FU002A;8
SWAP;SWAP2.1;SWAP014;2.11;FU002B;32
SWAP;SWAP2.1;SWAP014;2.11;GO013A;2
SWAP;SWAP2.1;SWAP014;2.11;NA014A;1
SWAP;SWAP2.1;SWAP014;2.11;NA015A;9
SWAP;SWAP2.1;SWAP014;2.11;NA032A;3
SWAP;SWAP2.1;SWAP014;2.11;NA044A;1
SWAP;SWAP2.1;SWAP014;2.11;NA046A;1
SWAP;SWAP2.1;SWAP014;2.11;NA133A;3
SWAP;SWAP2.1;SWAP014;2.11;NA140A;1
SWAP;SWAP2.1;SWAP014;2.11;NA156A;36
SWAP;SWAP2.1;SWAP014;2.11;NA512A;4
SWAP;SWAP2.1;SWAP014;2.11;NA9999;1
SWAP;SWAP2.1;SWAP014;2.11;NE9999;2
SWAP;SWAP2.1;SWAP014;2.11;NI152A;2
SWAP;SWAP2.1;SWAP014;2.11;PE002A;11
SWAP;SWAP2.1;SWAP014;2.11;PI011A;6
SWAP;SWAP2.1;SWAP014;2.11;PI011C;3
SWAP;SWAP2.1;SWAP014;2.11;PI014A;3
SWAP;SWAP2.1;SWAP014;2.11;PI015A;4
SWAP;SWAP2.1;SWAP014;2.11;PI020A;1
SWAP;SWAP2.1;SWAP014;2.11;PI164A;11
SWAP;SWAP2.1;SWAP014;2.11;SA9999;3
SWAP;SWAP2.1;SWAP014;2.11;SE001A;3
SWAP;SWAP2.1;SWAP014;2.11;SP002A;7
SWAP;SWAP2.1;SWAP014;2.11;SU006A;5
SWAP;SWAP2.1;SWAP014;2.11;SU039A;2
SWAP;SWAP2.1;SWAP014;2.11;TA001A;41
SWAP;SWAP2.1;SWAP014;2.11;TA003A;1
SWAP;SWAP2.1;SWAP014;2.11;TA004A;15
SWAP;SWAP2.1;SWAP014;2.11;UN9999;5
SWAP;SWAP20.1;SWAP015;20.11;AC013A;29
SWAP;SWAP20.1;SWAP015;20.11;AC014C;1
SWAP;SWAP20.1;SWAP015;20.11;AC016C;2
SWAP;SWAP20.1;SWAP015;20.11;AC019A;31
SWAP;SWAP20.1;SWAP015;20.11;AC022A;4
SWAP;SWAP20.1;SWAP015;20.11;AC044A;25
SWAP;SWAP20.1;SWAP015;20.11;AC9999;11
SWAP;SWAP20.1;SWAP015;20.11;AM018A;2
SWAP;SWAP20.1;SWAP015;20.11;AU005A;12
SWAP;SWAP20.1;SWAP015;20.11;AU005E;5
SWAP;SWAP20.1;SWAP015;20.11;BR001A;6
SWAP;SWAP20.1;SWAP015;20.11;BR006A;11
SWAP;SWAP20.1;SWAP015;20.11;CM017A;5
SWAP;SWAP20.1;SWAP015;20.11;CM031A;6
SWAP;SWAP20.1;SWAP015;20.11;CM048A;3
SWAP;SWAP20.1;SWAP015;20.11;CM9999;16
SWAP;SWAP20.1;SWAP015;20.11;CY9991;21
SWAP;SWAP20.1;SWAP015;20.11;EU021A;2
SWAP;SWAP20.1;SWAP015;20.11;FR001B;9
SWAP;SWAP20.1;SWAP015;20.11;FR005D;15
SWAP;SWAP20.1;SWAP015;20.11;FR009A;1
SWAP;SWAP20.1;SWAP015;20.11;FR014A;3
SWAP;SWAP20.1;SWAP015;20.11;FR9999;1
SWAP;SWAP20.1;SWAP015;20.11;FU002A;1
SWAP;SWAP20.1;SWAP015;20.11;FU002B;31
SWAP;SWAP20.1;SWAP015;20.11;NA003A;5
SWAP;SWAP20.1;SWAP015;20.11;NA005A;12
SWAP;SWAP20.1;SWAP015;20.11;NA007A;1
SWAP;SWAP20.1;SWAP015;20.11;NA013A;6
SWAP;SWAP20.1;SWAP015;20.11;NA014A;1
SWAP;SWAP20.1;SWAP015;20.11;NA032A;2
SWAP;SWAP20.1;SWAP015;20.11;NA036A;1
SWAP;SWAP20.1;SWAP015;20.11;NA042A;25
SWAP;SWAP20.1;SWAP015;20.11;NA043A;5
SWAP;SWAP20.1;SWAP015;20.11;NA044A;2
SWAP;SWAP20.1;SWAP015;20.11;NA084A;7
SWAP;SWAP20.1;SWAP015;20.11;NA112D;5
SWAP;SWAP20.1;SWAP015;20.11;NA113A;18
SWAP;SWAP20.1;SWAP015;20.11;NA114A;7
SWAP;SWAP20.1;SWAP015;20.11;NA129A;68
SWAP;SWAP20.1;SWAP015;20.11;NA149A;3
SWAP;SWAP20.1;SWAP015;20.11;NA167A;1
SWAP;SWAP20.1;SWAP015;20.11;NA170A;1
SWAP;SWAP20.1;SWAP015;20.11;NA9999;3
SWAP;SWAP20.1;SWAP015;20.11;NE003A;2
SWAP;SWAP20.1;SWAP015;20.11;NI002A;16
SWAP;SWAP20.1;SWAP015;20.11;NI008A;5
SWAP;SWAP20.1;SWAP015;20.11;NI009A;1
SWAP;SWAP20.1;SWAP015;20.11;NI009B;1
SWAP;SWAP20.1;SWAP015;20.11;NI027A;47
SWAP;SWAP20.1;SWAP015;20.11;PE002A;4
SWAP;SWAP20.1;SWAP015;20.11;PI011A;3
SWAP;SWAP20.1;SWAP015;20.11;PI048C;3
SWAP;SWAP20.1;SWAP015;20.11;SA001B;7
SWAP;SWAP20.1;SWAP015;20.11;SA006A;1
SWAP;SWAP20.1;SWAP015;20.11;SA058A;1
SWAP;SWAP20.1;SWAP015;20.11;TA001A;5
SWAP;SWAP20.1;SWAP015;20.11;UN9999;32
SWAP;SWAP2;SWAP016;21;AC022A;4
SWAP;SWAP2;SWAP016;21;AU004A;75
SWAP;SWAP2;SWAP016;21;AU005A;3
SWAP;SWAP2;SWAP016;21;AU005D;25
SWAP;SWAP2;SWAP016;21;AU005E;9
SWAP;SWAP2;SWAP016;21;AU010A;1
SWAP;SWAP2;SWAP016;21;BR001A;6
SWAP;SWAP2;SWAP016;21;BR004A;8
SWAP;SWAP2;SWAP016;21;BR006A;15
SWAP;SWAP2;SWAP016;21;BR9997;8
SWAP;SWAP2;SWAP016;21;CM010A;6
SWAP;SWAP2;SWAP016;21;CM017A;13
SWAP;SWAP2;SWAP016;21;CY013A;9
SWAP;SWAP2;SWAP016;21;EU002B;1
SWAP;SWAP2;SWAP016;21;EU004A;3
SWAP;SWAP2;SWAP016;21;EU009A;4
SWAP;SWAP2;SWAP016;21;EU011A;3
SWAP;SWAP2;SWAP016;21;EU014A;2
SWAP;SWAP2;SWAP016;21;EU015A;1
SWAP;SWAP2;SWAP016;21;EU019A;1
SWAP;SWAP2;SWAP016;21;EU020A;1
SWAP;SWAP2;SWAP016;21;EU025A;2
SWAP;SWAP2;SWAP016;21;EU028A;3
SWAP;SWAP2;SWAP016;21;EU047A;16
SWAP;SWAP2;SWAP016;21;EU048A;2
SWAP;SWAP2;SWAP016;21;EU051A;1
SWAP;SWAP2;SWAP016;21;EU9999;14
SWAP;SWAP2;SWAP016;21;FR015A;1
SWAP;SWAP2;SWAP016;21;FR9991;1
SWAP;SWAP2;SWAP016;21;FR9999;7
SWAP;SWAP2;SWAP016;21;FU002A;59
SWAP;SWAP2;SWAP016;21;FU002B;95
SWAP;SWAP2;SWAP016;21;NA006A;1
SWAP;SWAP2;SWAP016;21;NA015A;1
SWAP;SWAP2;SWAP016;21;NA099A;2
SWAP;SWAP2;SWAP016;21;NA156A;4
SWAP;SWAP2;SWAP016;21;NA167A;4
SWAP;SWAP2;SWAP016;21;NA9999;4
SWAP;SWAP2;SWAP016;21;NE003A;2
SWAP;SWAP2;SWAP016;21;NE003B;2
SWAP;SWAP2;SWAP016;21;NI9999;1
SWAP;SWAP2;SWAP016;21;PE002A;2
SWAP;SWAP2;SWAP016;21;PI011A;1
SWAP;SWAP2;SWAP016;21;PI015A;1
SWAP;SWAP2;SWAP016;21;PI018A;1
SWAP;SWAP2;SWAP016;21;PI9999;16
SWAP;SWAP2;SWAP016;21;SE001A;10
SWAP;SWAP2;SWAP016;21;SP002A;1
SWAP;SWAP2;SWAP016;21;TA001A;10
SWAP;SWAP2;SWAP016;21;TA003A;1
SWAP;SWAP2;SWAP016;21;TA004A;33
SWAP;SWAP2;SWAP016;21;UN9999;6
SWAP;SWAP21.1;SWAP017;21.11;AC013A;26
SWAP;SWAP21.1;SWAP017;21.11;AC014C;4
SWAP;SWAP21.1;SWAP017;21.11;AC022A;6
SWAP;SWAP21.1;SWAP017;21.11;AC044A;1
SWAP;SWAP21.1;SWAP017;21.11;AM018A;3
SWAP;SWAP21.1;SWAP017;21.11;BR001A;24
SWAP;SWAP21.1;SWAP017;21.11;BR003A;1
SWAP;SWAP21.1;SWAP017;21.11;BR004A;3
SWAP;SWAP21.1;SWAP017;21.11;BR006A;28
SWAP;SWAP21.1;SWAP017;21.11;CM010A;2
SWAP;SWAP21.1;SWAP017;21.11;CM031A;3
SWAP;SWAP21.1;SWAP017;21.11;CM031C;3
SWAP;SWAP21.1;SWAP017;21.11;CM048A;7
SWAP;SWAP21.1;SWAP017;21.11;CY9991;13
SWAP;SWAP21.1;SWAP017;21.11;EU002A;4
SWAP;SWAP21.1;SWAP017;21.11;EU002B;6
SWAP;SWAP21.1;SWAP017;21.11;EU002K;2
SWAP;SWAP21.1;SWAP017;21.11;EU004A;2
SWAP;SWAP21.1;SWAP017;21.11;EU009A;10
SWAP;SWAP21.1;SWAP017;21.11;EU015A;3
SWAP;SWAP21.1;SWAP017;21.11;EU016A;2
SWAP;SWAP21.1;SWAP017;21.11;EU017A;3
SWAP;SWAP21.1;SWAP017;21.11;EU020A;3
SWAP;SWAP21.1;SWAP017;21.11;EU021A;3
SWAP;SWAP21.1;SWAP017;21.11;EU025A;2
SWAP;SWAP21.1;SWAP017;21.11;EU027A;2
SWAP;SWAP21.1;SWAP017;21.11;EU028A;2
SWAP;SWAP21.1;SWAP017;21.11;EU047A;31
SWAP;SWAP21.1;SWAP017;21.11;EU048A;2
SWAP;SWAP21.1;SWAP017;21.11;EU051A;7
SWAP;SWAP21.1;SWAP017;21.11;FR005D;20
SWAP;SWAP21.1;SWAP017;21.11;FR007A;4
SWAP;SWAP21.1;SWAP017;21.11;FR015A;8
SWAP;SWAP21.1;SWAP017;21.11;FU002A;14
SWAP;SWAP21.1;SWAP017;21.11;FU002B;54
SWAP;SWAP21.1;SWAP017;21.11;GO006A;2
SWAP;SWAP21.1;SWAP017;21.11;GO9999;3
SWAP;SWAP21.1;SWAP017;21.11;NA003A;2
SWAP;SWAP21.1;SWAP017;21.11;NA006A;4
SWAP;SWAP21.1;SWAP017;21.11;NA032A;15
SWAP;SWAP21.1;SWAP017;21.11;NA044A;2
SWAP;SWAP21.1;SWAP017;21.11;NA136A;1
SWAP;SWAP21.1;SWAP017;21.11;NA156A;9
SWAP;SWAP21.1;SWAP017;21.11;NA167A;19
SWAP;SWAP21.1;SWAP017;21.11;NA316A;2
SWAP;SWAP21.1;SWAP017;21.11;NA9999;1
SWAP;SWAP21.1;SWAP017;21.11;NI009A;3
SWAP;SWAP21.1;SWAP017;21.11;NI009B;14
SWAP;SWAP21.1;SWAP017;21.11;NI017A;2
SWAP;SWAP21.1;SWAP017;21.11;PE002A;11
SWAP;SWAP21.1;SWAP017;21.11;PI011A;2
SWAP;SWAP21.1;SWAP017;21.11;PI015A;1
SWAP;SWAP21.1;SWAP017;21.11;PI018A;5
SWAP;SWAP21.1;SWAP017;21.11;PI054A;1
SWAP;SWAP21.1;SWAP017;21.11;PI056A;1
SWAP;SWAP21.1;SWAP017;21.11;SA9999;2
SWAP;SWAP21.1;SWAP017;21.11;SE001A;5
SWAP;SWAP21.1;SWAP017;21.11;SU006A;1
SWAP;SWAP21.1;SWAP017;21.11;SY002A;16
SWAP;SWAP21.1;SWAP017;21.11;SY004A;1
SWAP;SWAP21.1;SWAP017;21.11;SY007A;1
SWAP;SWAP21.1;SWAP017;21.11;SY013A;1
SWAP;SWAP21.1;SWAP017;21.11;SY043A;17
SWAP;SWAP21.1;SWAP017;21.11;SY9999;1
SWAP;SWAP21.1;SWAP017;21.11;TA001A;122
SWAP;SWAP21.1;SWAP017;21.11;UN9999;29
SWAP;SWAP3.1;SWAP018;3.11;AC022A;2
SWAP;SWAP3.1;SWAP018;3.11;AU005A;1
SWAP;SWAP3.1;SWAP018;3.11;BR001A;3
SWAP;SWAP3.1;SWAP018;3.11;BR003A;39
SWAP;SWAP3.1;SWAP018;3.11;BR006A;12
SWAP;SWAP3.1;SWAP018;3.11;CM010A;10
SWAP;SWAP3.1;SWAP018;3.11;CM014A;2
SWAP;SWAP3.1;SWAP018;3.11;CM017A;6
SWAP;SWAP3.1;SWAP018;3.11;CM039A;3
SWAP;SWAP3.1;SWAP018;3.11;CM9999;5
SWAP;SWAP3.1;SWAP018;3.11;CY9991;1
SWAP;SWAP3.1;SWAP018;3.11;EU002B;9
SWAP;SWAP3.1;SWAP018;3.11;EU002K;6
SWAP;SWAP3.1;SWAP018;3.11;EU004A;4
SWAP;SWAP3.1;SWAP018;3.11;EU009A;4
SWAP;SWAP3.1;SWAP018;3.11;EU009F;2
SWAP;SWAP3.1;SWAP018;3.11;EU014A;4
SWAP;SWAP3.1;SWAP018;3.11;EU015A;4
SWAP;SWAP3.1;SWAP018;3.11;EU028A;2
SWAP;SWAP3.1;SWAP018;3.11;EU034A;2
SWAP;SWAP3.1;SWAP018;3.11;EU042A;2
SWAP;SWAP3.1;SWAP018;3.11;EU047A;26
SWAP;SWAP3.1;SWAP018;3.11;EU048A;4
SWAP;SWAP3.1;SWAP018;3.11;EU051A;8
SWAP;SWAP3.1;SWAP018;3.11;EU051B;4
SWAP;SWAP3.1;SWAP018;3.11;EU9999;4
SWAP;SWAP3.1;SWAP018;3.11;FU002A;34
SWAP;SWAP3.1;SWAP018;3.11;FU002B;86
SWAP;SWAP3.1;SWAP018;3.11;NA006A;4
SWAP;SWAP3.1;SWAP018;3.11;NA038A;1
SWAP;SWAP3.1;SWAP018;3.11;NA113A;1
SWAP;SWAP3.1;SWAP018;3.11;NA140A;12
SWAP;SWAP3.1;SWAP018;3.11;NA156A;27
SWAP;SWAP3.1;SWAP018;3.11;NA167A;47
SWAP;SWAP3.1;SWAP018;3.11;NE9999;10
SWAP;SWAP3.1;SWAP018;3.11;PE002A;4
SWAP;SWAP3.1;SWAP018;3.11;PI011A;2
SWAP;SWAP3.1;SWAP018;3.11;PI018A;5
SWAP;SWAP3.1;SWAP018;3.11;PI022B;7
SWAP;SWAP3.1;SWAP018;3.11;PI028A;2
SWAP;SWAP3.1;SWAP018;3.11;PI144A;3
SWAP;SWAP3.1;SWAP018;3.11;PI9999;1
SWAP;SWAP3.1;SWAP018;3.11;SA042A;1
SWAP;SWAP3.1;SWAP018;3.11;SE001A;46
SWAP;SWAP3.1;SWAP018;3.11;SU006A;7
SWAP;SWAP3.1;SWAP018;3.11;TA001A;8
SWAP;SWAP3.1;SWAP018;3.11;TA003A;48
SWAP;SWAP3.1;SWAP018;3.11;TA004A;22
SWAP;SWAP3.1;SWAP018;3.11;UN9999;51
SWAP;SWAP3.51;SWAP019;3.511;AC013A;31
SWAP;SWAP3.51;SWAP019;3.511;AC017A;1
SWAP;SWAP3.51;SWAP019;3.511;AC018A;1
